question,answer
Where is The ARC located?,"The ARC is located at 1701 Powell St, Vancouver, BC, V5L 5C9."
In which local area is The ARC located?,The ARC is in the Grandview-Woodland neighborhood.
What type of cultural space is The ARC?,The ARC is categorized as a Studio/Rehearsal.
What is the primary use of The ARC?,The primary use of The ARC is Artist Studio.
Who owns The ARC?,The ARC is owned by Privately Owned.
Is The ARC currently active?,"Yes, The ARC is currently active."
Where is The Beaumont Studios located?,"The Beaumont Studios is located at 316 W 5th Av, Vancouver, BC, V5Y 1J5."
In which local area is The Beaumont Studios located?,The Beaumont Studios is in the Mount Pleasant neighborhood.
What type of cultural space is The Beaumont Studios?,The Beaumont Studios is categorized as a Studio/Rehearsal.
What is the primary use of The Beaumont Studios?,The primary use of The Beaumont Studios is Artist Studio.
Who owns The Beaumont Studios?,The Beaumont Studios is owned by Privately Owned.
Where can I find more information about The Beaumont Studios?,You can learn more at: http://www.thebeaumontstudios.com/
Is The Beaumont Studios currently active?,"Yes, The Beaumont Studios is currently active."
Where is The Cobalt located?,"The Cobalt is located at 917 Main St, Vancouver, BC,  V6A 2V8."
In which local area is The Cobalt located?,The Cobalt is in the Downtown neighborhood.
What type of cultural space is The Cobalt?,The Cobalt is categorized as a Cafe/Restaurant/Bar.
What is the primary use of The Cobalt?,The primary use of The Cobalt is Bar/Lounge/Cabaret.
Who owns The Cobalt?,The Cobalt is owned by Privately Owned.
Where can I find more information about The Cobalt?,You can learn more at: http://www.thecobalt.ca/
Is The Cobalt currently active?,"Yes, The Cobalt is currently active."
Where is The Landing Dance Centre located?,"The Landing Dance Centre is located at 270 SW Marine Dr, Vancouver, BC, V5X 2R5."
In which local area is The Landing Dance Centre located?,The Landing Dance Centre is in the Marpole neighborhood.
What type of cultural space is The Landing Dance Centre?,The Landing Dance Centre is categorized as a Educational.
What is the primary use of The Landing Dance Centre?,The primary use of The Landing Dance Centre is Educational Institution.
Who owns The Landing Dance Centre?,The Landing Dance Centre is owned by Privately Owned.
How big is The Landing Dance Centre in square feet?,The Landing Dance Centre has approximately 5470 square feet of space.
Where can I find more information about The Landing Dance Centre?,You can learn more at: www.thelandingdance.com
Is The Landing Dance Centre currently active?,"Yes, The Landing Dance Centre is currently active."
Where is The Permanent located?,"The Permanent is located at 330 W Pender St, Vancouver, BC, V6B 1T3."
In which local area is The Permanent located?,The Permanent is in the Downtown neighborhood.
What type of cultural space is The Permanent?,The Permanent is categorized as a Community Space.
What is the primary use of The Permanent?,The primary use of The Permanent is Community Centre/Hall.
Who owns The Permanent?,The Permanent is owned by Privately Owned.
How big is The Permanent in square feet?,The Permanent has approximately 7000 square feet of space.
How many seats are available at The Permanent?,The Permanent has 279 seats.
Where can I find more information about The Permanent?,You can learn more at: http://thepermanent.ca
Is The Permanent currently active?,"Yes, The Permanent is currently active."
Where is The Wolf and Hound located?,"The Wolf and Hound is located at 3617 W Broadway Av, Vancouver, BC, V6R 2B8."
In which local area is The Wolf and Hound located?,The Wolf and Hound is in the Downtown neighborhood.
What type of cultural space is The Wolf and Hound?,The Wolf and Hound is categorized as a Cafe/Restaurant/Bar.
What is the primary use of The Wolf and Hound?,The primary use of The Wolf and Hound is Cafe/Restaurant.
Who owns The Wolf and Hound?,The Wolf and Hound is owned by Privately Owned.
Where can I find more information about The Wolf and Hound?,You can learn more at: http://www.wolfandhound.ca/
Is The Wolf and Hound currently active?,"Yes, The Wolf and Hound is currently active."
Where is Trillium North located?,"Trillium North is located at 600 National Av, Vancouver, BC, V6A 0B8."
In which local area is Trillium North located?,Trillium North is in the Strathcona neighborhood.
What type of cultural space is Trillium North?,Trillium North is categorized as a Other.
What is the primary use of Trillium North?,The primary use of Trillium North is Other.
Who owns Trillium North?,Trillium North is owned by Vancouver Park Board/COV.
Where can I find more information about Trillium North?,You can learn more at: http://earthand.com/category/projects/
Is Trillium North currently active?,"Yes, Trillium North is currently active."
Where is UBC Museum of Anthropology located?,"UBC Museum of Anthropology is located at 6393 NW Marine Dr, Vancouver, BC, V6T 1Z2."
In which local area is UBC Museum of Anthropology located?,UBC Museum of Anthropology is in the UBC neighborhood.
What type of cultural space is UBC Museum of Anthropology?,UBC Museum of Anthropology is categorized as a Museum/Gallery.
What is the primary use of UBC Museum of Anthropology?,The primary use of UBC Museum of Anthropology is Museum/Gallery.
Who owns UBC Museum of Anthropology?,UBC Museum of Anthropology is owned by Other.
How big is UBC Museum of Anthropology in square feet?,UBC Museum of Anthropology has approximately 38889 square feet of space.
Where can I find more information about UBC Museum of Anthropology?,You can learn more at: http://moa.ubc.ca/
Is UBC Museum of Anthropology currently active?,"Yes, UBC Museum of Anthropology is currently active."
Where is UBC School of Music located?,"UBC School of Music is located at 6361 Memorial Rd, Vancouver, BC, V6T 1Z2."
In which local area is UBC School of Music located?,UBC School of Music is in the UBC neighborhood.
What type of cultural space is UBC School of Music?,UBC School of Music is categorized as a Educational.
What is the primary use of UBC School of Music?,The primary use of UBC School of Music is Educational Institution.
Who owns UBC School of Music?,UBC School of Music is owned by Other.
Where can I find more information about UBC School of Music?,You can learn more at: www.music.ubc.ca
Is UBC School of Music currently active?,"Yes, UBC School of Music is currently active."
Where is UBC Thunderbird Arena located?,"UBC Thunderbird Arena is located at 2555 Wesbrook Mall, Vancouver, BC, V6T 1Z3."
In which local area is UBC Thunderbird Arena located?,UBC Thunderbird Arena is in the UBC neighborhood.
What type of cultural space is UBC Thunderbird Arena?,UBC Thunderbird Arena is categorized as a Community Space.
What is the primary use of UBC Thunderbird Arena?,The primary use of UBC Thunderbird Arena is Arena/Stadium.
Who owns UBC Thunderbird Arena?,UBC Thunderbird Arena is owned by Government.
How big is UBC Thunderbird Arena in square feet?,UBC Thunderbird Arena has approximately 17000 square feet of space.
How many seats are available at UBC Thunderbird Arena?,UBC Thunderbird Arena has 5033 seats.
Where can I find more information about UBC Thunderbird Arena?,You can learn more at: http://thunderbirdarena.ubc.ca/
Is UBC Thunderbird Arena currently active?,"Yes, UBC Thunderbird Arena is currently active."
Where is Ukrainian Hall located?,"Ukrainian Hall is located at 805 E Pender St, Vancouver, BC, V6A 1V9."
In which local area is Ukrainian Hall located?,Ukrainian Hall is in the Strathcona neighborhood.
What type of cultural space is Ukrainian Hall?,Ukrainian Hall is categorized as a Community Space.
What is the primary use of Ukrainian Hall?,The primary use of Ukrainian Hall is Community Centre/Hall.
Who owns Ukrainian Hall?,Ukrainian Hall is owned by Non-Profit.
How big is Ukrainian Hall in square feet?,Ukrainian Hall has approximately 3000 square feet of space.
How many seats are available at Ukrainian Hall?,Ukrainian Hall has 200 seats.
Where can I find more information about Ukrainian Hall?,You can learn more at: http://www.auucvancouver.ca/
Is Ukrainian Hall currently active?,"Yes, Ukrainian Hall is currently active."
Where is UNIT/PITT Projects located?,"UNIT/PITT Projects is located at 8 E Pender St, Vancouver, BC, V6A 1T7."
In which local area is UNIT/PITT Projects located?,UNIT/PITT Projects is in the Strathcona neighborhood.
What type of cultural space is UNIT/PITT Projects?,UNIT/PITT Projects is categorized as a Museum/Gallery.
What is the primary use of UNIT/PITT Projects?,The primary use of UNIT/PITT Projects is Museum/Gallery.
Who owns UNIT/PITT Projects?,UNIT/PITT Projects is owned by Privately Owned.
Where can I find more information about UNIT/PITT Projects?,You can learn more at: www.helenpittgallery.org
Is UNIT/PITT Projects currently active?,"Yes, UNIT/PITT Projects is currently active."
Where is Uno Langmann Limited Fine Arts located?,"Uno Langmann Limited Fine Arts is located at 2117 Granville St, Vancouver, BC, V6H 3E9."
In which local area is Uno Langmann Limited Fine Arts located?,Uno Langmann Limited Fine Arts is in the Fairview neighborhood.
What type of cultural space is Uno Langmann Limited Fine Arts?,Uno Langmann Limited Fine Arts is categorized as a Museum/Gallery.
What is the primary use of Uno Langmann Limited Fine Arts?,The primary use of Uno Langmann Limited Fine Arts is Museum/Gallery.
Who owns Uno Langmann Limited Fine Arts?,Uno Langmann Limited Fine Arts is owned by Privately Owned.
Where can I find more information about Uno Langmann Limited Fine Arts?,You can learn more at: www.langmann.com
Is Uno Langmann Limited Fine Arts currently active?,"Yes, Uno Langmann Limited Fine Arts is currently active."
Where is Vancouver Art Gallery located?,"Vancouver Art Gallery is located at 750 Hornby St, Vancouver, BC, V6Z 2H7."
In which local area is Vancouver Art Gallery located?,Vancouver Art Gallery is in the Downtown neighborhood.
What type of cultural space is Vancouver Art Gallery?,Vancouver Art Gallery is categorized as a Museum/Gallery.
What is the primary use of Vancouver Art Gallery?,The primary use of Vancouver Art Gallery is Museum/Gallery.
Who owns Vancouver Art Gallery?,Vancouver Art Gallery is owned by Government.
How big is Vancouver Art Gallery in square feet?,Vancouver Art Gallery has approximately 172320 square feet of space.
Where can I find more information about Vancouver Art Gallery?,You can learn more at: www.vanartgallery.bc.ca
Is Vancouver Art Gallery currently active?,"Yes, Vancouver Art Gallery is currently active."
Where is Vancouver Art Therapy Institute (VATI) located?,"Vancouver Art Therapy Institute (VATI) is located at 1575 Johnston St, Vancouver, BC, V6H 3R9."
In which local area is Vancouver Art Therapy Institute (VATI) located?,Vancouver Art Therapy Institute (VATI) is in the Fairview neighborhood.
What type of cultural space is Vancouver Art Therapy Institute (VATI)?,Vancouver Art Therapy Institute (VATI) is categorized as a Educational.
What is the primary use of Vancouver Art Therapy Institute (VATI)?,The primary use of Vancouver Art Therapy Institute (VATI) is Educational Institution.
Who owns Vancouver Art Therapy Institute (VATI)?,Vancouver Art Therapy Institute (VATI) is owned by Government.
Where can I find more information about Vancouver Art Therapy Institute (VATI)?,You can learn more at: http://www.vati.bc.ca/
Is Vancouver Art Therapy Institute (VATI) currently active?,"Yes, Vancouver Art Therapy Institute (VATI) is currently active."
Where is Vancouver Co-Operative Radio located?,"Vancouver Co-Operative Radio is located at 370 Columbia St, Vancouver, BC, V6A 4J1."
