question,answer
Where is Barclay Heritage Square located on the map?,Barclay Heritage Square is located at latitude 49.28718 and longitude -123.132167.
Where is Rosemont Park located?,Rosemont Park is located at 3101 Rosemont Drive.
In which neighbourhood is Rosemont Park located?,Rosemont Park is in the Killarney neighbourhood.
How big is Rosemont Park in hectares?,Rosemont Park is 1.36 hectares in size.
Does Rosemont Park have facilities?,"No, Rosemont Park has facilities."
Does Rosemont Park have washrooms?,"No, Rosemont Park has washrooms."
Are there any advisories for Rosemont Park?,"No, there are advisories for Rosemont Park."
Does Rosemont Park have any special features?,"No, Rosemont Park has special features."
Where can I find more information about Killarney?,You can learn more about Killarney at: https://vancouver.ca/news-calendar/killarney.aspx
Where is Rosemont Park located on the map?,Rosemont Park is located at latitude 49.215746 and longitude -123.040816.
Where is Sunset Beach Park located?,Sunset Beach Park is located at 1204 Beach Avenue.
In which neighbourhood is Sunset Beach Park located?,Sunset Beach Park is in the West End neighbourhood.
How big is Sunset Beach Park in hectares?,Sunset Beach Park is 3.61 hectares in size.
Does Sunset Beach Park have facilities?,"Yes, Sunset Beach Park has facilities."
Does Sunset Beach Park have washrooms?,"Yes, Sunset Beach Park has washrooms."
Are there any advisories for Sunset Beach Park?,"No, there are advisories for Sunset Beach Park."
Does Sunset Beach Park have any special features?,"Yes, Sunset Beach Park has special features."
Where can I find more information about West End?,You can learn more about West End at: https://vancouver.ca/news-calendar/west-end.aspx
Where is Sunset Beach Park located on the map?,Sunset Beach Park is located at latitude 49.281211 and longitude -123.139681.
Where is Sahalli Park located?,Sahalli Park is located at 2300 Fraser Street.
In which neighbourhood is Sahalli Park located?,Sahalli Park is in the Mount Pleasant neighbourhood.
How big is Sahalli Park in hectares?,Sahalli Park is 0.06 hectares in size.
Does Sahalli Park have facilities?,"No, Sahalli Park has facilities."
Does Sahalli Park have washrooms?,"No, Sahalli Park has washrooms."
Are there any advisories for Sahalli Park?,"No, there are advisories for Sahalli Park."
Does Sahalli Park have any special features?,"No, Sahalli Park has special features."
Where can I find more information about Mount Pleasant?,You can learn more about Mount Pleasant at: https://vancouver.ca/news-calendar/mount-pleasant.aspx
Where is Sahalli Park located on the map?,Sahalli Park is located at latitude 49.263885 and longitude -123.089121.
Where is Hastings Mill Park located?,Hastings Mill Park is located at 1575 Alma Street.
In which neighbourhood is Hastings Mill Park located?,Hastings Mill Park is in the West Point Grey neighbourhood.
How big is Hastings Mill Park in hectares?,Hastings Mill Park is 1.23 hectares in size.
Does Hastings Mill Park have facilities?,"Yes, Hastings Mill Park has facilities."
Does Hastings Mill Park have washrooms?,"No, Hastings Mill Park has washrooms."
Are there any advisories for Hastings Mill Park?,"No, there are advisories for Hastings Mill Park."
Does Hastings Mill Park have any special features?,"No, Hastings Mill Park has special features."
Where can I find more information about West Point Grey?,You can learn more about West Point Grey at: https://vancouver.ca/news-calendar/point-grey.aspx
Where is Hastings Mill Park located on the map?,Hastings Mill Park is located at latitude 49.27279 and longitude -123.186689.
Where is Jericho Beach Park located?,Jericho Beach Park is located at 3941 Point Grey Road.
In which neighbourhood is Jericho Beach Park located?,Jericho Beach Park is in the West Point Grey neighbourhood.
How big is Jericho Beach Park in hectares?,Jericho Beach Park is 46.71 hectares in size.
Does Jericho Beach Park have facilities?,"Yes, Jericho Beach Park has facilities."
Does Jericho Beach Park have washrooms?,"Yes, Jericho Beach Park has washrooms."
Are there any advisories for Jericho Beach Park?,"No, there are advisories for Jericho Beach Park."
Does Jericho Beach Park have any special features?,"No, Jericho Beach Park has special features."
Where can I find more information about West Point Grey?,You can learn more about West Point Grey at: https://vancouver.ca/news-calendar/point-grey.aspx
Where is Jericho Beach Park located on the map?,Jericho Beach Park is located at latitude 49.271513 and longitude -123.197415.
Where is Choklit Park located?,Choklit Park is located at 2400 Spruce Street.
In which neighbourhood is Choklit Park located?,Choklit Park is in the Fairview neighbourhood.
How big is Choklit Park in hectares?,Choklit Park is 0.07 hectares in size.
Does Choklit Park have facilities?,"Yes, Choklit Park has facilities."
Does Choklit Park have washrooms?,"No, Choklit Park has washrooms."
Are there any advisories for Choklit Park?,"No, there are advisories for Choklit Park."
Does Choklit Park have any special features?,"No, Choklit Park has special features."
Where can I find more information about Fairview?,You can learn more about Fairview at: https://vancouver.ca/news-calendar/fairview.aspx
Where is Choklit Park located on the map?,Choklit Park is located at latitude 49.265482 and longitude -123.128905.
Where is George Wainborn Park located?,George Wainborn Park is located at 450 Beach Crescent.
In which neighbourhood is George Wainborn Park located?,George Wainborn Park is in the Downtown neighbourhood.
How big is George Wainborn Park in hectares?,George Wainborn Park is 2.49 hectares in size.
Does George Wainborn Park have facilities?,"No, George Wainborn Park has facilities."
Does George Wainborn Park have washrooms?,"No, George Wainborn Park has washrooms."
Are there any advisories for George Wainborn Park?,"No, there are advisories for George Wainborn Park."
Does George Wainborn Park have any special features?,"Yes, George Wainborn Park has special features."
Where can I find more information about Downtown?,You can learn more about Downtown at: https://vancouver.ca/news-calendar/downtown.aspx
Where is George Wainborn Park located on the map?,George Wainborn Park is located at latitude 49.272541 and longitude -123.129311.
Where is Camosun located?,Camosun is located at 4102 W 16th Avenue.
In which neighbourhood is Camosun located?,Camosun is in the Dunbar-Southlands neighbourhood.
Does Camosun have facilities?,"No, Camosun has facilities."
Does Camosun have washrooms?,"No, Camosun has washrooms."
Are there any advisories for Camosun?,"No, there are advisories for Camosun."
Does Camosun have any special features?,"No, Camosun has special features."
Where can I find more information about Dunbar-Southlands?,You can learn more about Dunbar-Southlands at: https://vancouver.ca/news-calendar/dunbar-southlands.aspx
Where is Camosun located on the map?,Camosun is located at latitude 49.257423 and longitude -123.201329.
Where is Arbutus Greenway Park located?,Arbutus Greenway Park is located at 2205 W11th Avenue.
In which neighbourhood is Arbutus Greenway Park located?,Arbutus Greenway Park is in the Kitsilano neighbourhood.
How big is Arbutus Greenway Park in hectares?,Arbutus Greenway Park is 1.08 hectares in size.
Does Arbutus Greenway Park have facilities?,"No, Arbutus Greenway Park has facilities."
Does Arbutus Greenway Park have washrooms?,"No, Arbutus Greenway Park has washrooms."
Are there any advisories for Arbutus Greenway Park?,"No, there are advisories for Arbutus Greenway Park."
Does Arbutus Greenway Park have any special features?,"No, Arbutus Greenway Park has special features."
Where can I find more information about Kitsilano?,You can learn more about Kitsilano at: https://vancouver.ca/news-calendar/kitsilano.aspx
Where is Arbutus Greenway Park located on the map?,Arbutus Greenway Park is located at latitude 49.262283 and longitude -123.154927.
Where is Yaletown Park located?,Yaletown Park is located at 901 Mainland Street.
In which neighbourhood is Yaletown Park located?,Yaletown Park is in the Downtown neighbourhood.
How big is Yaletown Park in hectares?,Yaletown Park is 0.17 hectares in size.
Does Yaletown Park have facilities?,"No, Yaletown Park has facilities."
Does Yaletown Park have washrooms?,"No, Yaletown Park has washrooms."
Are there any advisories for Yaletown Park?,"No, there are advisories for Yaletown Park."
Does Yaletown Park have any special features?,"No, Yaletown Park has special features."
Where can I find more information about Downtown?,You can learn more about Downtown at: https://vancouver.ca/news-calendar/downtown.aspx
Where is Yaletown Park located on the map?,Yaletown Park is located at latitude 49.277042 and longitude -123.118921.
Where is Fraser River Trail located?,Fraser River Trail is located at 9149 Hudson Street.
In which neighbourhood is Fraser River Trail located?,Fraser River Trail is in the Marpole neighbourhood.
How big is Fraser River Trail in hectares?,Fraser River Trail is 0.35 hectares in size.
Does Fraser River Trail have facilities?,"No, Fraser River Trail has facilities."
Does Fraser River Trail have washrooms?,"No, Fraser River Trail has washrooms."
Are there any advisories for Fraser River Trail?,"No, there are advisories for Fraser River Trail."
Does Fraser River Trail have any special features?,"No, Fraser River Trail has special features."
Where can I find more information about Marpole?,You can learn more about Marpole at: https://vancouver.ca/news-calendar/marpole.aspx
Where is Fraser River Trail located on the map?,Fraser River Trail is located at latitude 49.200357 and longitude -123.135862.
Where is Trillium Park located?,Trillium Park is located at 600 National Avenue.
In which neighbourhood is Trillium Park located?,Trillium Park is in the Strathcona neighbourhood.
How big is Trillium Park in hectares?,Trillium Park is 3.05 hectares in size.
Does Trillium Park have facilities?,"Yes, Trillium Park has facilities."
Does Trillium Park have washrooms?,"Yes, Trillium Park has washrooms."
Are there any advisories for Trillium Park?,"No, there are advisories for Trillium Park."
Does Trillium Park have any special features?,"No, Trillium Park has special features."
Where can I find more information about Strathcona?,You can learn more about Strathcona at: https://vancouver.ca/news-calendar/strathcona.aspx
